"","Group","SubGroup","Protein","Protein_ID","Entry_Name","Gene","Length","Percent_Coverage","Organism","Protein_Description","Protein_Existence","Protein_Probability","Top_Peptide_Probability","Total_Peptides","Unique_Peptides","Razor_Peptides","Total_Spectral_Count","Unique_Spectral_Count","Razor_Spectral_Count","Total_Intensity","Unique_Intensity","Razor_Intensity","Razor_Assigned_Modifications","Razor_Observed_Modifications","Indistinguishable_Proteins","TMT_126","TMT_127N","TMT_127C","TMT_128N","TMT_128C","TMT_129N","TMT_129C","TMT_130N","TMT_130C","TMT_131N","TMT_131C","TMT_132N","TMT_132C","TMT_133N","TMT_133C","TMT_134","aLOG_PISA_1","aLOG_PISA_2","aLOG_PISA_3","aLOG_PISA_4","bSTAT_PISA_1","bSTAT_PISA_2","bSTAT_PISA_3","bSTAT_PISA_4","cLOG_PROT_1","cLOG_PROT_2","cLOG_PROT_3","cLOG_PROT_4","dSTAT_PROT_1","dSTAT_PROT_2","dSTAT_PROT_3","dSTAT_PROT_4","mean_LPISA","mean_SPISA","mean_LPROT","mean_SPROT","log_PISA","log_PROT","pval_PISA","pval_PROT","neglog_PISA","neglog_PROT","adj_p_PISA","adj_p_PROT","log_adj_p_PISA","log_adj_p_PROT","LPISA_SDs","SPISA_SDs","LPROT_SDs","SPROT_SDs","LPISA_rsd","SPISA_rsd","LPROT_rsd","SPROT_rsd"
"1",1,"a","sp|A0A385XJE6|INH21_ECOLI","A0A385XJE6","INH21_ECOLI","insH21",326,8,"Escherichia coli (strain K12) OX=83333","Transposase InsH for insertion sequence element IS5U","3:Protein inferred from homology",1,0.999,3,0,3,3,0,3,40159608,0,40159608,"N-term(304.2072)",NA,"sp|P0CE49|INSH1_ECOLI, sp|P0CE50|INSH2_ECOLI, sp|P0CE51|INSH3_ECOLI, sp|P0CE52|INSH4_ECOLI, sp|P0CE53|INSH6_ECOLI, sp|P0CE54|INSH7_ECOLI, sp|P0CE55|INSH8_ECOLI, sp|P0CE56|INSH9_ECOLI, sp|P0CE57|INH10_ECOLI, sp|P0CE58|INH11_ECOLI, sp|P76071|INSH5_ECOLI",446419.3789,504778.3906,455196.6797,589033.2344,134163.0332,112079.8457,112561.4863,129701.1172,1209581.461,1383519.313,1142235.68,1375785.047,135812.623,137879.6797,125492.5459,113572.8799,641214.325797258,737680.902071418,615086.914153995,735615.09566167,173722.947314874,170152.665282704,168948.830202727,194221.433363099,1404718.7346803,1383519.313,1273705.26609659,1403155.92679563,184346.313435062,195706.577947578,200906.167708819,181699.951159534,682399.309421086,176761.469040851,1366274.81014313,190664.752562748,-1.9488123603667,-2.84113762589338,4.31885951420465e-06,2.4999713044051e-08,5.36463092264804,7.60206497629198,2.15763397352053e-05,1.85911178736255e-07,4.66602222821797,6.7306944955562,63548.2384330962,11815.1961634451,62462.3765774803,9139.60109659473,9.31247109364858,6.68425999600314,4.57172862397549,4.79354520106534
"499",499,"a","sp|P0AA78|EXUT_ECOLI","P0AA78","EXUT_ECOLI","exuT",432,13.9,"Escherichia coli (strain K12) OX=83333","Hexuronate transporter","1:Experimental evidence at protein level",1,0.999,6,6,6,11,11,11,66470793,66470793,66470793,"10M(15.9949), 16K(304.2072), 17K(304.2072), 1K(304.2072), 9K(304.2072), N-term(304.2072)",NA,NA,239297.0776,214827.5659,218485.3755,269577.9272,384863.9346,338551.1265,337478.542,374775.9668,594561.165,644468.7793,622951.4961,654279.207,626223.293,561621.375,515074.6523,510305.4854,343714.277495354,313948.052361255,295229.515937244,336662.824988985,498346.641688115,513967.307401789,506537.420245684,561209.702995043,690479.504123984,644468.7793,694652.263975257,667295.918852357,850009.026419546,797166.033766638,824604.152664222,816413.934869519,322388.66769571,520015.268082658,674224.116562899,822048.286929981,0.689752950113887,0.285994907456996,3.3027958496212e-05,8.93057632140699e-05,4.48111826982148,4.04912051366123,0.000105260191334745,0.000139929839034701,3.97773584488735,3.85408966544871,22116.3341689908,28194.2136397462,23201.4859481552,21902.8753674086,6.86014627222121,5.42180496809272,3.4412127033416,2.66442686100679
"500",500,"a","sp|P0AA86|DSBE_ECOLI","P0AA86","DSBE_ECOLI","dsbE",185,20,"Escherichia coli (strain K12) OX=83333","Thiol:disulfide interchange protein DsbE","1:Experimental evidence at protein level",1,0.999,3,3,3,4,4,4,15552711,15552711,15552711,"12K(304.2072), 7K(304.2072), N-term(304.2072)",NA,NA,189099.5078,186014.7891,214848.0352,223452.3594,299283.6484,242779.9688,259258.5859,283863.7383,183432.8398,199155.5625,192109.793,190630.6367,244065.5078,235005.2734,206157.9141,200384.5234,271613.014877053,271841.188088119,290314.54067352,279058.835964141,387531.768200934,368573.480009455,389133.408305201,425072.839175464,213025.376901564,199155.5625,214221.337415081,194423.182820383,331284.203233351,333566.75876256,330046.666657632,320585.848901297,278206.894900708,392577.873922764,205206.364909257,328870.86938871,0.496820688227058,0.680445743409388,9.96859328261469e-05,6.4202344756994e-07,4.00136612280185,6.19244911061606,0.000259529032049004,1.92047362523412e-06,3.58581405302386,5.71659165282785,8781.08510237879,23589.9782412358,9921.28861882871,5712.54820407351,3.15631469360698,6.00899332545597,4.83478600832675,1.73701860997653
"501",501,"a","sp|P0AA91|YEAY_ECOLI","P0AA91","YEAY_ECOLI","yeaY",193,49.2,"Escherichia coli (strain K12) OX=83333","Uncharacterized lipoprotein YeaY","3:Protein inferred from homology",1,0.999,8,8,8,12,12,12,35068220,35068220,35068220,"17K(304.2072), 7K(304.2072), N-term(304.2072)",NA,NA,304325.6904,280932.4463,295632.8027,341096.9893,536485.0596,450595.3672,488582.3252,538566.4531,666592.4307,774139.8159,711622.9614,718716.151,675912.0176,602306.7378,540495.729,514426.2031,437118.103773745,410553.431499677,399475.383817128,425979.519932207,694675.452105894,684065.919383389,733336.19707426,806478.392326155,774131.305737968,774139.8159,793529.679803408,733014.818818129,917454.400766672,854914.885109115,865301.797788887,823006.47884209,418281.609755689,729638.990222424,768703.905064876,865169.390626691,0.802708256266212,0.170554626720148,3.80546802428299e-05,0.00618809086273455,4.41959192289768,2.20844331796968,0.000117994060159381,0.00752216308314189,3.92813985460009,2.1236572551544,16607.9318518483,55429.5854740948,25488.7934405806,39228.4158511002,3.9705144726656,7.59685080113353,3.31581422608091,4.53418905894079
"502",502,"a","sp|P0AA97|YAEQ_ECOLI","P0AA97","YAEQ_ECOLI","yaeQ",181,23.2,"Escherichia coli (strain K12) OX=83333","Uncharacterized protein YaeQ","1:Experimental evidence at protein level",1,0.999,4,4,4,4,4,4,25824168,25824168,25824168,"12K(304.2072), 3C(57.0215), N-term(304.2072)",NA,NA,129967.3408,109767.918,113638.4932,146856.8672,44891.7236,42172.3364,49442.3274,53105.0479,459660.2891,514638.375,483771.8125,518316.5,78272.3086,65128.8027,63768.0547,57844.0518,186678.54655432,160414.348705563,153554.613266433,183402.433181793,58128.6987020558,64023.4236123579,74210.3151913537,79522.3568201773,533815.572167845,514638.375,539453.210891066,528628.269740868,106243.522993157,92443.8984045593,102088.896198124,92541.9994296505,171012.485427027,68971.1985814862,529133.856949945,98329.5792563727,-1.31003571521807,-2.42793535755797,3.99016323288592e-05,6.89090598440944e-10,4.39900933747326,9.16172367531107,0.00012277032328585,3.22271051459603e-08,3.91090660054666,7.4917787039695,16492.7668888759,9674.97741272591,10626.7294832544,6949.82706445788,9.64418875481087,14.0275616658965,2.00832536865235,7.06789057475548
"503",503,"a","sp|P0AAB4|UBID_ECOLI","P0AAB4","UBID_ECOLI","ubiD",497,34.2,"Escherichia coli (strain K12) OX=83333","3-octaprenyl-4-hydroxybenzoate carboxy-lyase","1:Experimental evidence at protein level",1,0.999,15,15,15,41,41,41,170715076,170715076,170715076,"10K(304.2072), 12K(304.2072), 13K(304.2072), 15C(57.0215), 25K(304.2072), 4C(57.0215), 5C(57.0215), 5K(304.2072), 5M(15.9949), 7K(304.2072), 8K(304.2072), N-term(304.2072)",NA,NA,1388669.629,1121265.668,1224883.022,1621128.43,1372232.068,1305459.237,1319605.998,1527729.645,1851090.963,2235691.449,1920109.933,2214766.339,2732437.1,2575454.398,2205942.836,2365743.787,1994615.15785547,1638612.67604737,1655129.64351616,2024548.82928471,1776854.57437127,1981867.18768364,1980658.72279267,2287704.59228703,2149720.57621797,2235691.449,2141111.66020174,2258828.52979963,3708894.61488563,3655602.97202097,3531584.43146609,3784843.09751021,1828226.57667593,2006771.26928365,2196338.05380483,3670231.27897073,0.13443131019351,0.740770850350986,0.275024226832886,3.32278527724984e-07,0.560629047564643,6.47849772249455,0.308823933214685,1.16856958066678e-06,0.510289050109934,5.93234542310919,209875.809624977,210623.912015181,59657.056219719,106563.999831378,11.4797483147068,10.4956611268591,2.71620555480391,2.90346824849858
"504",504,"a","sp|P0AAB6|GALF_ECOLI","P0AAB6","GALF_ECOLI","galF",297,54.2,"Escherichia coli (strain K12) OX=83333","UTP--glucose-1-phosphate uridylyltransferase","1:Experimental evidence at protein level",1,0.999,12,12,12,23,23,23,142293178,142293178,142293178,"10C(57.0215), 10M(15.9949), 12K(304.2072), 14K(304.2072), 15C(57.0215), 16C(57.0215), 17K(304.2072), 17M(15.9949), 18K(304.2072), 19K(304.2072), 19M(15.9949), 1K(304.2072), 7K(304.2072), 7M(15.9949), N-term(304.2072)",NA,NA,1215812.631,1161654.395,1184669.374,1428557.149,518942.9038,458131.2122,501675.0476,610360.8589,2781431.124,3433855.178,2987422.346,3360383.527,848813.8174,727367.146,605158.7681,631173.9165,1746332.06650531,1697636.58262044,1600790.7395692,1784055.87740772,671960.737514656,695506.371535147,752987.680066885,913987.199520362,3230149.0516195,3433855.178,3331270.1054434,3427237.46888962,1152143.99496895,1032425.77415964,968823.511248575,1009785.69797825,1707203.81652567,758610.497159262,3355627.95098813,1040794.74458886,-1.17020406652409,-1.68889718610174,8.03205091768211e-06,2.47482976836709e-08,5.09517354706182,7.60645466873099,3.42760778007311e-05,1.85381010439915e-07,4.46500888006724,6.73193475500026,79272.8076964387,109031.871832531,95891.7461279359,78761.4851444407,4.64342962035822,14.3725762088473,2.85763939055576,7.5674368605266
"505",505,"a","sp|P0AAB8|USPD_ECOLI","P0AAB8","USPD_ECOLI","uspD",142,33.1,"Escherichia coli (strain K12) OX=83333","Universal stress protein D","2:Experimental evidence at transcript level",1,0.999,4,4,4,36,36,36,506206408,506206408,506206408,"11M(15.9949), 13K(304.2072), 14M(15.9949), 16K(304.2072), 18K(304.2072), 3M(15.9949), 6M(15.9949), N-term(304.2072)",NA,NA,4687938.935,4579982.024,5533352.632,5171789.766,5237076.785,3966693.231,4581887.626,4092395.958,2937408.72,3400818.91,3190465.616,3330539.24,3537156.65,3348147.688,3020820.918,3273342.768,6733519.52370798,6693165.42437425,7476971.92691708,6458797.91033084,6781304.75067783,6021987.46258188,6877170.69113586,6128173.9587985,3411289.93245811,3400818.91,3557683.34639948,3396799.43768965,4801186.91522374,4752364.72776325,4836156.20049363,5236868.35798917,6840613.69633254,6452159.21579852,3441647.90663681,4906644.05036745,-0.0843437209423286,0.511637103865009,0.258585218092145,1.66490257928454e-05,0.587396304995067,4.77861117387957,0.291864856305976,3.0738631786637e-05,0.53481819562949,4.51231546737427,441189.772768441,439312.235704192,77597.7276523482,222815.280041568,6.44956421095634,6.80876309791779,2.25466781487758,4.54109321471733
"506",506,"a","sp|P0AAC0|USPE_ECOLI","P0AAC0","USPE_ECOLI","uspE",316,44.9,"Escherichia coli (strain K12) OX=83333","Universal stress protein E","1:Experimental evidence at protein level",1,0.999,13,13,13,39,39,39,202990184,202990184,202990184,"10K(304.2072), 12K(304.2072), 1C(57.0215), 1K(304.2072), 20K(304.2072), 2C(57.0215), 2M(15.9949), 6M(15.9949), 7M(15.9949), 8K(304.2072), 9K(304.2072), N-term(304.2072)",NA,NA,2006125.453,1914342.102,2101950.512,2388433.319,2252834.73,1955176.687,1947088.1,1907019.327,1706315.128,1983172.09,1823371.226,1928847.917,1982818.33,1887984.096,1685734.164,1739517.032,2881497.62445296,2797611.06056479,2840271.71503661,2982798.76555248,2917115.68957662,2968227.89426501,2922476.1293566,2855673.37534909,1981588.59477593,1983172.09,2033238.47544772,1967221.8363818,2691393.78411804,2679806.82470074,2698761.01593274,2782972.13237769,2875544.79140171,2915873.27213683,1991305.24915136,2713233.4392823,0.0200927092349638,0.446298788387053,0.413278129028462,2.07674711138003e-07,0.383757577281999,6.68261638493764,0.449084527621185,8.27254819491678e-07,0.347671907494611,6.08236069401091,79281.5815325137,46224.724105892,28861.5539445548,47142.4983510612,2.75709777742211,1.58527891275663,1.44937869052747,1.73750248203971
"507",507,"a","sp|P0AAC8|ISCA_ECOLI","P0AAC8","ISCA_ECOLI","iscA",107,70.1,"Escherichia coli (strain K12) OX=83333","Iron-binding protein IscA","1:Experimental evidence at protein level",1,0.999,6,6,6,15,15,15,162721852,162721852,162721852,"14K(304.2072), 27K(304.2072), 4C(57.0215), 7K(304.2072), 7M(15.9949), 8K(304.2072), N-term(304.2072)",NA,NA,931138.7783,1060918.869,1331625.785,1094862.992,420552.4624,339682.6873,363098.9082,378707.4968,1423394.672,1826337.282,1481280.895,1841386.655,443457.0332,399592.5479,357184.1241,368956.3689,1337440.87324906,1550422.13153827,1799366.36498173,1367321.39641814,544558.448971143,515685.172775772,544992.233176272,567096.987610584,1653025.63495764,1826337.282,1651774.0686666,1878020.55569633,601929.831200374,567182.127874225,571830.725281048,590276.078832875,1513637.6915468,543083.210633443,1752289.38533014,582804.690797131,-1.47877475093761,-1.58815665704429,9.94818232409009e-05,1.08945733245351e-06,4.00225626385037,5.96278977380951,0.000259278547991198,2.94693300963212e-06,3.5862334141001,5.53062973652123,212483.526300115,21080.2803458607,117257.607038045,16187.28952041,14.0379383710362,3.88159308428501,6.69168049636693,2.77748099423665
"508",508,"a","sp|P0AAD6|SDAC_ECOLI","P0AAD6","SDAC_ECOLI","sdaC",429,9.6,"Escherichia coli (strain K12) OX=83333","Serine transporter SdaC","1:Experimental evidence at protein level",1,0.999,3,3,3,16,16,16,163151920,163151920,163151920,"12K(304.2072), 20K(304.2072), 6M(15.9949), 9K(304.2072), N-term(304.2072)",NA,NA,729138.3962,722112.7263,721180.7703,817356.9106,686520.1885,595490.1035,607092.3965,622549.3788,1690466.677,1936230.869,1753116.123,1888904.917,828730.7612,744603.6047,685570.1604,662242.1224,1047297.69187956,1055292.33670455,974499.319378555,1020757.4833926,888950.612495418,904036.114853417,911213.538352551,932238.945200411,1963183.37218187,1936230.869,1954897.11715531,1926484.18095648,1124884.10342721,1056891.22371284,1097557.40975436,1059490.27093277,1024461.70783882,909109.802725449,1945198.88482341,1084705.7519568,-0.172339601072389,-0.84261393362378,0.00128623580462265,6.28607044595657e-09,2.8906794052387,8.2016207562935,0.00229630359473122,7.90530953465323e-08,2.63897069432276,7.10208112047434,36432.4552323321,17995.5382856344,16814.3088325171,32603.3408294941,3.55625348937534,1.97946807213881,0.864400497229545,3.00573134886378
"509",509,"a","sp|P0AAF6|ARTP_ECOLI","P0AAF6","ARTP_ECOLI","artP",242,21.1,"Escherichia coli (strain K12) OX=83333","Arginine transport ATP-binding protein ArtP","1:Experimental evidence at protein level",1,0.999,4,4,4,7,7,7,16819375,16819375,16819375,"15K(304.2072), 2K(304.2072), 7M(15.9949), N-term(304.2072)",NA,NA,191420.2637,139710.0156,158300.1528,238706.4629,156383.0547,151825.5737,164685.1553,235149.2266,1264672.772,1599223.99,1341007.543,1655404.482,482427.2715,419164.9521,357817.6562,411260.2725,274946.431838981,204171.597388939,213903.91634673,298108.947485973,202494.864081436,230492.16263447,247183.697144282,352125.107558258,1468697.7217721,1599223.99,1495355.46761623,1688338.31653235,654826.385332097,594963.221190682,572844.97282395,657956.120271867,247782.723265156,258073.957854611,1562903.87398017,620147.674904649,0.0587089683845164,-1.3335453399717,0.805232914394111,2.4615573725249e-06,0.0940784813646245,5.60879003749407,0.826559031733895,5.89782754422741e-06,0.0827261242573487,5.22930793061186,45899.5271080028,65355.4578978931,100814.245888544,42832.5959638336,18.5241030945023,25.3243134027153,6.45044443020067,6.90683811245755
"510",510,"a","sp|P0AAG3|GLTL_ECOLI","P0AAG3","GLTL_ECOLI","gltL",241,30.3,"Escherichia coli (strain K12) OX=83333","Glutamate/aspartate import ATP-binding protein GltL","3:Protein inferred from homology",1,0.999,6,6,6,9,9,9,27696011,27696011,27696011,"15K(304.2072), 1K(304.2072), 23K(304.2072), 24K(304.2072), 2K(304.2072), 7K(304.2072), 8C(57.0215), 8K(304.2072), N-term(304.2072)",NA,NA,126543.0791,138659.8347,134644.4744,161295.2915,226474.2378,187854.1794,198551.3828,219815.8994,919466.4414,1116494.928,946826.3809,1059465.5,405490.5576,371081.4355,306861.7354,308064.4585,181760.109405088,202636.86767769,181939.056148574,201433.882431795,293253.448010936,285188.55562098,298015.11122365,329164.158174782,1067800.53910268,1116494.928,1055804.65445756,1080543.28603304,550395.742126914,526713.421728234,491267.547674253,492857.952644365,191942.478915787,301405.318257587,1080160.85189832,515308.666043441,0.651030842672591,-1.0677374070948,6.78070741645862e-05,1.08269439518207e-07,4.16872499477045,6.96549411144084,0.000189230907410103,5.21776430020948e-07,3.7230079280748,6.28251554298788,11664.8447283054,19248.2300156986,26244.4472108497,28537.5849532155,6.07726064297798,6.38616137464722,2.42967953936921,5.53795944716553
"511",511,"a","sp|P0AAH0|PSTB_ECOLI","P0AAH0","PSTB_ECOLI","pstB",257,38.5,"Escherichia coli (strain K12) OX=83333","Phosphate import ATP-binding protein PstB","1:Experimental evidence at protein level",1,0.999,10,10,10,18,18,18,70840769,70840769,70840769,"12C(57.0215), 14K(304.2072), 1K(304.2072), 7K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",NA,NA,729410.0251,642420.5278,685867.6892,863689.021,671710.5957,525793.8191,597847.2158,701130.3501,1184558.326,1418770.54,1152610.135,1436632.129,1053218.988,915140.625,863987.1968,910818.9692,1047687.84595936,938830.511134604,926782.332300829,1078619.41347337,869774.196694548,798227.541716156,897337.011703685,1049910.32082485,1375658.71047501,1418770.54,1285273.80505729,1465213.54540596,1429594.93299534,1298951.66894239,1383192.56664768,1457176.76935317,997980.025717041,903812.26773481,1386229.15023456,1392228.98448465,-0.142987801419564,0.00623075400344883,0.199620988377506,0.911293290528561,0.699793798432764,0.0403418272434027,0.229956488528834,0.917404226257168,0.638354331719376,0.0374392635108385,76466.4520646915,105976.875946194,76596.7637371876,69274.1974800741,7.6621224968657,11.7255407709612,5.5255484797897,4.97577612965132
"512",512,"a","sp|P0AAH8|SAPF_ECOLI","P0AAH8","SAPF_ECOLI","sapF",268,11.2,"Escherichia coli (strain K12) OX=83333","Putrescine export system ATP-binding protein SapF","1:Experimental evidence at protein level",1,0.999,3,3,3,3,3,3,41687252,41687252,41687252,"7K(304.2072), N-term(304.2072)",NA,NA,794145.3945,927350.7617,871054.0508,1022189.621,513000.0674,524121.0664,478162.8867,471741.248,1897865.723,2230060.606,1885576.791,2152515.57,791663.0664,786091.4414,668158.3008,674213.0176,1140670.4721781,1355226.2917086,1177016.38008655,1276563.14096134,664265.569701336,795688.072389747,717697.171650834,706410.733700736,2204041.3341005,2230060.606,2102603.80618315,2195339.29820752,1074569.98141871,1115779.10744358,1069682.04903208,1078641.94759265,1237369.07123365,721015.386860663,2183011.26112279,1084668.27137176,-0.779173925700953,-1.00906568785317,9.05052018761957e-05,2.6226625760382e-08,4.04332645857156,7.58125758085115,0.000238469298364582,1.89505761324967e-07,3.62256752609608,6.72237758214126,97330.3068728757,54835.688372455,55597.4943411866,21061.5211493106,7.86590752392399,7.60534232302758,2.54682581493377,1.94174769422125
"513",513,"a","sp|P0AAI3|FTSH_ECOLI","P0AAI3","FTSH_ECOLI","ftsH",644,57.9,"Escherichia coli (strain K12) OX=83333","ATP-dependent zinc metalloprotease FtsH","1:Experimental evidence at protein level",1,0.999,36,36,36,96,96,96,327393324,327393324,327393324,"10K(304.2072), 11K(304.2072), 12K(304.2072), 13K(304.2072), 13M(15.9949), 14K(304.2072), 15K(304.2072), 1K(304.2072), 21K(304.2072), 24K(304.2072), 25K(304.2072), 2K(304.2072), 2M(15.9949), 3M(15.9949), 4M(15.9949), 6K(304.2072), 7K(304.2072), 7M(15.9949), 8K(304.2072), 8M(15.9949), 9C(57.0215), 9K(304.2072), N-term(304.2072)",NA,NA,2791921.177,3405152.4,3111083.361,3797985.987,3202883.474,2815264.541,2796648.374,2944392.65,9895479.55,11355621.68,10505799.43,11178108.72,6885816.928,6536728.363,5790313.04,5610323.656,4010175.05019682,4976274.62050602,4203867.79941912,4743120.8665069,4147300.07020581,4273959.89114071,4197621.1118639,4409092.02027115,11491880.4236954,11355621.68,11715000.9344354,11400494.2378429,9346516.82314939,9278239.85143478,9269949.81540814,8975695.03548689,4483359.58415722,4256993.27337039,11490749.3189934,9217600.3813698,-0.0747454037281589,-0.318009752370434,0.368795496451664,1.07820689392554e-06,0.433214390975603,5.96729789567168,0.405034542035351,2.92638752453011e-06,0.392507937833096,5.53366816330262,451833.45670062,113987.641595929,159891.134754895,164878.999978505,10.0780106573931,2.67765613605684,1.39147700742723,1.78874102973428
"514",514,"a","sp|P0AAI5|FABF_ECOLI","P0AAI5","FABF_ECOLI","fabF",413,49.2,"Escherichia coli (strain K12) OX=83333","3-oxoacyl-[acyl-carrier-protein] synthase 2","1:Experimental evidence at protein level",1,0.999,14,14,14,73,73,73,923516304,923516304,923516304,"10M(15.9949), 11M(15.9949), 13K(304.2072), 17C(57.0215), 17K(304.2072), 1K(304.2072), 21K(304.2072), 24K(304.2072), 31K(304.2072), 4C(57.0215), 7K(304.2072), 8M(15.9949), N-term(304.2072)",NA,NA,1577336.788,1491847.031,1609323.906,1850876.996,3662810.031,3486058.72,3375679.058,3942238.135,6048550.434,6903697.336,6283781.598,6789659.737,8910464.767,8117277.323,7358208.707,7736959.552,2265607.16867803,2180178.63695104,2174607.41556414,2311470.69291838,4742842.63602805,5292317.97952067,5066715.50577192,5903319.55319788,7024340.55600862,6903697.336,7007035.28397346,6924738.22249446,12094688.2145812,11521672.8860432,11780058.3446848,12378000.5751328,2232965.9785279,5251298.91862963,6964952.84961913,11943605.0051105,1.2337130498179,0.778052867635102,1.8331433090765e-05,1.95206832577014e-07,4.73680358200545,6.70950498534472,6.49711411756759e-05,7.88585622920816e-07,4.18727950506861,6.10315114501967,66884.6339550321,489697.967757811,59630.2080462299,372513.923979601,2.9953270492337,9.32527314376538,0.856146614825837,3.11894041891211
"515",515,"a","sp|P0AAI9|FABD_ECOLI","P0AAI9","FABD_ECOLI","fabD",309,54,"Escherichia coli (strain K12) OX=83333","Malonyl CoA-acyl carrier protein transacylase","1:Experimental evidence at protein level",1,0.999,12,12,12,68,68,68,651155912,651155912,651155912,"10K(304.2072), 12C(57.0215), 13M(15.9949), 15M(15.9949), 16K(304.2072), 16M(15.9949), 17K(304.2072), 17M(15.9949), 20K(304.2072), 21K(304.2072), 26K(304.2072), 28K(304.2072), 2C(57.0215), 2M(15.9949), 5M(15.9949), 7K(304.2072), 8K(304.2072), N-term(304.2072)",NA,NA,3627195.042,3352936.978,3672426.745,3808570.745,4933898.717,3783760.43,3606947.789,3567330.227,6420748.229,7372546.987,7133329.386,7185986.487,3247704.795,3417179.046,2924272.384,3040023.86,5209920.38724237,4899967.23429399,4962386.00757669,4756339.65844256,6388730.23683485,5744270.23819262,5413837.62408495,5341912.27434893,7456583.6355371,7372546.987,7954364.72773266,7328949.78840934,4408297.20285739,4850347.91770574,4681587.68947385,4863592.32390847,4957153.32188891,5722187.59336534,7528111.28466977,4700956.28348636,0.207054913813808,-0.679333690672921,0.0247021486741428,4.11576738837669e-06,1.60726526873475,5.38554917832144,0.0332172709927058,8.99551707632468e-06,1.4786360504365,5.04597386767804,189310.103945937,477652.509876561,289063.865270631,211969.197390829,3.81892775254732,8.34737593067345,3.83979266963388,4.50906548813141
