Group,SubGroup,Protein,Protein_ID,Entry_Name,Gene,Length,Percent_Coverage,Organism,Protein_Description,Protein_Existence,Protein_Probability,Top_Peptide_Probability,Total_Peptides,Unique_Peptides,Razor_Peptides,Total_Spectral_Count,Unique_Spectral_Count,Razor_Spectral_Count,Total_Intensity,Unique_Intensity,Razor_Intensity,Razor_Assigned_Modifications,Razor_Observed_Modifications,Indistinguishable_Proteins,TMT_126,TMT_127N,TMT_127C,TMT_128N,TMT_128C,TMT_129N,TMT_129C,TMT_130N,TMT_130C,TMT_131N,TMT_131C,TMT_132N,TMT_132C,TMT_133N,TMT_133C,TMT_134
1,a,sp|A0A385XJE6|INH21_ECOLI,A0A385XJE6,INH21_ECOLI,insH21,326,8,Escherichia coli (strain K12) OX=83333,Transposase InsH for insertion sequence element IS5U ,3:Protein inferred from homology,1,0.999,3,0,3,3,0,3,40159608,0,40159608,N-term(304.2072),,"sp|P0CE49|INSH1_ECOLI, sp|P0CE50|INSH2_ECOLI, sp|P0CE51|INSH3_ECOLI, sp|P0CE52|INSH4_ECOLI, sp|P0CE53|INSH6_ECOLI, sp|P0CE54|INSH7_ECOLI, sp|P0CE55|INSH8_ECOLI, sp|P0CE56|INSH9_ECOLI, sp|P0CE57|INH10_ECOLI, sp|P0CE58|INH11_ECOLI, sp|P76071|INSH5_ECOLI",446419.3789,504778.3906,455196.6797,589033.2344,134163.0332,112079.8457,112561.4863,129701.1172,1209581.461,1383519.313,1142235.68,1375785.047,135812.623,137879.6797,125492.5459,113572.8799
38,a,sp|P00962|SYQ_ECOLI,P00962,SYQ_ECOLI,glnS,554,53.1,Escherichia coli (strain K12) OX=83333,Glutamine--tRNA ligase ,1:Experimental evidence at protein level,1,0.999,25,25,25,61,61,61,538210368,538210368,538210368,"10K(304.2072), 11K(304.2072), 13C(57.0215), 15K(304.2072), 18K(304.2072), 19K(304.2072), 1K(304.2072), 21K(304.2072), 25K(304.2072), 2M(15.9949), 3M(15.9949), 5C(57.0215), 7M(15.9949), 8K(304.2072), 8M(15.9949), 9K(304.2072), N-term(304.2072)",,,9434712.312,8775913.733,9178921.934,10234120.36,2659595.892,2110049.196,2271324.563,2144798.036,12205288.5,13679494.66,12543200.17,13497103.1,3714965.227,3113407.507,2736512.056,2742876.054
39,a,sp|P00963|ASNA_ECOLI,P00963,ASNA_ECOLI,asnA,330,36.7,Escherichia coli (strain K12) OX=83333,Aspartate--ammonia ligase ,1:Experimental evidence at protein level,1,0.999,10,10,10,19,19,19,104122208,104122208,104122208,"11K(304.2072), 12C(57.0215), 13K(304.2072), 14K(304.2072), 15K(304.2072), 18M(15.9949), 19K(304.2072), 3M(15.9949), 7K(304.2072), N-term(304.2072)",,,647387.8572,726299.8363,714023.2742,815650.7905,392812.7031,283890.2441,320732.4048,290374.2063,2373004.421,2938317.515,2359598.128,2817554.211,481945.2719,408314.439,372162.4785,308348.7426
40,a,sp|P00968|CARB_ECOLI,P00968,CARB_ECOLI,carB,1073,54.4,Escherichia coli (strain K12) OX=83333,Carbamoyl-phosphate synthase large chain ,1:Experimental evidence at protein level,1,0.999,54,54,54,178,178,178,746005232,746005232,746005232,"10K(304.2072), 10M(15.9949), 11K(304.2072), 11M(15.9949), 12K(304.2072), 12M(15.9949), 13K(304.2072), 14M(15.9949), 15K(304.2072), 15M(15.9949), 17M(15.9949), 18C(57.0215), 18K(304.2072), 1K(304.2072), 21K(304.2072), 24K(304.2072), 2K(304.2072), 2M(15.9949), 4M(15.9949), 6M(15.9949), 7K(304.2072), 7M(15.9949), 8K(304.2072), 9K(304.2072), 9M(15.9949), N-term(304.2072)",,,19870936.8,18508350.81,19776272.47,22283533.53,6542203.363,5671809.66,5498691.112,6012720.61,21182906.09,25158697.69,22156257.11,24457232.68,9903656.896,9217463.87,8029503.24,8051011.417
41,a,sp|P02358|RS6_ECOLI,P02358,RS6_ECOLI,rpsF,135,65.9,Escherichia coli (strain K12) OX=83333,30S ribosomal protein S6 ,1:Experimental evidence at protein level,1,0.999,8,8,8,66,66,66,3372446080,3372446080,3372446080,"11K(304.2072), 19M(15.9949), 6M(15.9949), 7M(15.9949), 8K(304.2072), 9K(304.2072), 9M(15.9949), N-term(304.2072)",,,19932950.87,21392698.32,23671800.59,23742109.59,9525961.979,7102930.713,6999635.958,7197489.703,15297668.23,18202507.27,15008261.68,17934732.06,7434578.839,7190364.48,6026282.868,6047790.541
42,a,sp|P02359|RS7_ECOLI,P02359,RS7_ECOLI,rpsG,179,75.4,Escherichia coli (strain K12) OX=83333,30S ribosomal protein S7 ,1:Experimental evidence at protein level,1,0.999,17,17,17,83,83,83,1679665344,1679665344,1679665344,"10K(304.2072), 11K(304.2072), 12K(304.2072), 1K(304.2072), 20K(304.2072), 23K(304.2072), 3K(304.2072), 6M(15.9949), 7K(304.2072), 8K(304.2072), N-term(304.2072)",,,1824335.638,1827664.059,1955396.62,2378328.696,2485055.857,1893449.465,2441485.301,2640452.028,22166590.75,26944438.15,23041166.86,26716676.67,3609116.293,2908831.459,2517039.179,2701945.047
43,a,sp|P02916|MALF_ECOLI,P02916,MALF_ECOLI,malF,514,18.5,Escherichia coli (strain K12) OX=83333,Maltose/maltodextrin transport system permease protein MalF ,1:Experimental evidence at protein level,1,0.999,5,5,5,11,11,11,34094304,34094304,34094304,"12K(304.2072), 15K(304.2072), 24K(304.2072), 25K(304.2072), N-term(304.2072)",,,354905.5651,285498.011,329527.5869,389168.1631,353462.6611,308864.8525,383536.0742,437652.0972,425588.1118,508823.6194,476245.0063,476532.426,455050.3042,512499.3843,401884.1113,407702.9473
44,a,sp|P02918|PBPA_ECOLI,P02918,PBPA_ECOLI,mrcA,850,17.8,Escherichia coli (strain K12) OX=83333,Penicillin-binding protein 1A ,1:Experimental evidence at protein level,1,0.999,12,12,12,14,14,14,58017026,58017026,58017026,"11K(304.2072), 22K(304.2072), 8K(304.2072), N-term(304.2072)",,,567411.1528,495941.4761,553706.9697,635649.6387,253879.0034,232093.0217,228821.6536,247703.7317,892999.7441,1043593.374,881999.5615,1069523.652,364657.1735,333149.8119,292574.2294,294072.6482
45,a,sp|P02919|PBPB_ECOLI,P02919,PBPB_ECOLI,mrcB,844,33.2,Escherichia coli (strain K12) OX=83333,Penicillin-binding protein 1B ,1:Experimental evidence at protein level,1,0.999,28,28,28,71,71,71,6469069994,6469069994,6469069994,"10K(304.2072), 11K(304.2072), 12K(304.2072), 14K(304.2072), 14M(15.9949), 15K(304.2072), 1K(304.2072), 2M(15.9949), 4M(15.9949), 7K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,82676729.62,83632921.82,81457013.47,101854104,107802917.3,93633358.56,91476185.51,96419104.81,47507212.19,62735265.6,46336135.16,61236980.18,64584751.83,78216846.69,58746553.81,65213349.87
46,a,sp|P02924|ARAF_ECOLI,P02924,ARAF_ECOLI,araF,329,64.7,Escherichia coli (strain K12) OX=83333,L-arabinose-binding periplasmic protein ,1:Experimental evidence at protein level,1,0.999,19,19,19,31,31,31,187524092,187524092,187524092,"11K(304.2072), 12K(304.2072), 14K(304.2072), 16K(304.2072), 20K(304.2072), 22K(304.2072), 2K(304.2072), 4K(304.2072), 5M(15.9949), 6K(304.2072), 7K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,6197514.045,6108553.747,6323771.156,7223886.006,2222166.488,1877553.484,1756537.609,1905176.145,3750465.147,4474015.007,3901208.79,4437653.878,1689669.062,1624564.233,1416727.421,1413596.889
47,a,sp|P02929|TONB_ECOLI,P02929,TONB_ECOLI,tonB,239,25.5,Escherichia coli (strain K12) OX=83333,Protein TonB ,1:Experimental evidence at protein level,1,0.999,5,5,5,8,8,8,21640693,21640693,21640693,"10K(304.2072), 12K(304.2072), 3K(304.2072), 8K(304.2072), N-term(304.2072)",,,269532.292,298435.0586,328142.4043,324611.1436,342734.7246,257817.3955,273647.3096,282571.835,325285.3447,406309.9131,350949.4502,408109.3652,323327.8115,285110.4795,269748.8564,281190.2148
48,a,sp|P02930|TOLC_ECOLI,P02930,TOLC_ECOLI,tolC,493,38.1,Escherichia coli (strain K12) OX=83333,Outer membrane protein TolC ,1:Experimental evidence at protein level,1,0.999,14,14,14,20,20,20,65134374,65134374,65134374,"11K(304.2072), 12K(304.2072), 12M(15.9949), 14M(15.9949), 16K(304.2072), 17K(304.2072), 19K(304.2072), 20K(304.2072), 27K(304.2072), 3K(304.2072), 7K(304.2072), 8K(304.2072), N-term(304.2072)",,,1092643.516,964057.1963,1143397.557,1151213.188,1520163.71,1324734.702,1135252.28,1080424.777,1278675.098,1354648.881,1276959.079,1366550.184,1038171.264,986537.0547,838733.1152,855949.2734
49,a,sp|P02931|OMPF_ECOLI,P02931,OMPF_ECOLI,ompF,362,11.9,Escherichia coli (strain K12) OX=83333,Outer membrane porin F ,1:Experimental evidence at protein level,1,0.999,4,4,4,4,4,4,5922448,5922448,5922448,"10K(304.2072), 13K(304.2072), 9K(304.2072), N-term(304.2072)",,,78384.6299,94082.7104,101691.5405,86677.1045,102622.708,85754.9443,83107.2588,80426.5488,160233.5781,177785.7148,116362.7637,169755.8652,154030.2773,106015.6475,111174.7603,85608.4111
50,a,sp|P02943|LAMB_ECOLI,P02943,LAMB_ECOLI,lamB,446,19.7,Escherichia coli (strain K12) OX=83333,Maltoporin ,1:Experimental evidence at protein level,1,0.999,8,8,8,11,11,11,40637583,40637583,40637583,"12K(304.2072), 14K(304.2072), 15K(304.2072), 5C(57.0215), 7K(304.2072), N-term(304.2072)",,,623450.7754,1092815.76,1083487.905,717819.2812,695265.0156,484495.0708,518549.4578,394273.7212,987552.6865,1137508.438,990093.0742,1104117.373,477386.5544,397967.7566,315825.9885,321559.8927
51,a,sp|P03004|DNAA_ECOLI,P03004,DNAA_ECOLI,dnaA,467,33.4,Escherichia coli (strain K12) OX=83333,Chromosomal replication initiator protein DnaA ,1:Experimental evidence at protein level,1,0.999,12,12,12,19,19,19,40360201,40360201,40360201,"10K(304.2072), 11K(304.2072), 12K(304.2072), 19K(304.2072), 1K(304.2072), 23K(304.2072), 6K(304.2072), 7K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,340992.1534,396708.781,400678.6934,394176.9749,311324.2295,245079.7356,274948.1959,240612.2043,1755950.449,2016306.86,1821233.473,2033537.852,359314.8127,306368.072,239234.0701,229965.771
52,a,sp|P03007|DPO3E_ECOLI,P03007,DPO3E_ECOLI,dnaQ,243,24.3,Escherichia coli (strain K12) OX=83333,DNA polymerase III subunit epsilon ,1:Experimental evidence at protein level,1,0.999,6,6,6,8,8,8,104279184,104279184,104279184,"6K(304.2072), 7C(57.0215), 7K(304.2072), N-term(304.2072)",,,709437.2432,1136733.034,1447953.813,843993.5537,2161602.333,1064602.45,1622909.025,1035199.011,1538287.177,1530525.909,1595578.491,1475769.967,2170143.557,2395799.857,2396838.689,1492622.895
53,a,sp|P03018|UVRD_ECOLI,P03018,UVRD_ECOLI,uvrD,720,15.4,Escherichia coli (strain K12) OX=83333,DNA helicase II ,1:Experimental evidence at protein level,1,0.999,10,10,10,12,12,12,36966697,36966697,36966697,"11K(304.2072), 13K(304.2072), 7K(304.2072), 8K(304.2072), 9C(57.0215), N-term(304.2072)",,,298357.0046,298336.0781,306860.9741,345709.8894,202430.3611,181806.0189,195247.8456,172110.1624,1175777.4,1404861.973,1307066.476,1365306.4,317930.488,279080.7849,256204.6096,249184.2144
54,a,sp|P03023|LACI_ECOLI,P03023,LACI_ECOLI,lacI,360,15.8,Escherichia coli (strain K12) OX=83333,Lactose operon repressor ,1:Experimental evidence at protein level,1,0.999,4,4,4,5,5,5,3713139,3713139,3713139,"11K(304.2072), 2K(304.2072), 8K(304.2072), N-term(304.2072)",,,100070.8899,96281.9353,109784.3936,115766.7188,91782.9312,70201.7847,76020.5645,80143.105,187462.8608,215282.1924,208972.5625,211250.6812,119857.8037,108192.7114,98320.0778,94979.0046
55,a,sp|P03813|YGEA_ECOLI,P03813,YGEA_ECOLI,ygeA,230,34.3,Escherichia coli (strain K12) OX=83333,Broad specificity amino-acid racemase YgeA ,1:Experimental evidence at protein level,1,0.999,7,7,7,8,8,8,56661088,56661088,56661088,"13M(15.9949), 15K(304.2072), 7K(304.2072), 7M(15.9949), 9C(57.0215), N-term(304.2072)",,,230067.105,244280.1084,247238.3623,288425.6846,232341.1904,182830.8599,181009.5767,208132.8027,809473.0449,968658.2246,759229.8809,907245.7617,405388.4434,321082.9453,314959.3389,310586.4175
56,a,sp|P03841|MALM_ECOLI,P03841,MALM_ECOLI,malM,306,38.6,Escherichia coli (strain K12) OX=83333,Maltose operon periplasmic protein ,3:Protein inferred from homology,1,0.999,9,9,9,40,40,40,545497256,545497256,545497256,"13K(304.2072), 17K(304.2072), 18K(304.2072), 1K(304.2072), 40K(304.2072), 41K(304.2072), 4M(15.9949), 5M(15.9949), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,1728955.158,1705594.369,2022433.349,1963250.078,1603523.452,1151299.438,1170324.58,1117661.316,1761404.656,2007175.034,1980574.416,2049643.023,1204747.787,1114126.421,1039582.317,997520.6177
57,a,sp|P03960|KDPB_ECOLI,P03960,KDPB_ECOLI,kdpB,682,8.1,Escherichia coli (strain K12) OX=83333,Potassium-transporting ATPase ATP-binding subunit ,1:Experimental evidence at protein level,1,0.999,5,5,5,6,6,6,9863479,9863479,9863479,"7K(304.2072), N-term(304.2072)",,,118662.9221,102033.0594,108621.3962,132987.7192,139032.2676,113470.8743,120525.8567,125892.4297,148270.1724,174568.1624,163766.0427,170744.3889,139267.3953,155091.2092,117709.9564,139364.949
58,a,sp|P04036|DAPB_ECOLI,P04036,DAPB_ECOLI,dapB,273,49.8,Escherichia coli (strain K12) OX=83333,4-hydroxy-tetrahydrodipicolinate reductase ,1:Experimental evidence at protein level,1,0.999,11,11,11,28,28,28,182374932,182374932,182374932,"11M(15.9949), 14K(304.2072), 18K(304.2072), 23K(304.2072), 2K(304.2072), 2M(15.9949), 3K(304.2072), 5C(57.0215), 8K(304.2072), N-term(304.2072)",,,1736380.479,1669079.252,1785917.353,2201817.539,2679327.665,2352507.26,2449033.39,2571708.442,2195193.367,2568010.908,2158132.2,2503931.558,3332988.064,3216610.769,2706758.423,2889088.677
59,a,sp|P04079|GUAA_ECOLI,P04079,GUAA_ECOLI,guaA,525,61.5,Escherichia coli (strain K12) OX=83333,GMP synthase [glutamine-hydrolyzing] ,1:Experimental evidence at protein level,1,0.999,33,33,33,85,85,85,2238369632,2238369632,2238369632,"10K(304.2072), 11K(304.2072), 11M(15.9949), 12K(304.2072), 13K(304.2072), 14K(304.2072), 17C(57.0215), 17K(304.2072), 18M(15.9949), 1K(304.2072), 21K(304.2072), 22M(15.9949), 23K(304.2072), 27K(304.2072), 3C(57.0215), 4C(57.0215), 4K(304.2072), 5C(57.0215), 5M(15.9949), 7K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,16630849.24,15731382.54,16284633.94,19734356.31,4621369.724,4251391.158,4024203.756,4353457.583,15081596.37,18256094.12,16659203,17764044.25,5342850.342,5128337.667,4081459.112,4245320.32
60,a,sp|P04128|FIMA1_ECOLI,P04128,FIMA1_ECOLI,fimA,182,26.9,Escherichia coli (strain K12) OX=83333,"Type-1 fimbrial protein, A chain ",1:Experimental evidence at protein level,1,0.999,2,2,2,6,6,6,18829500,18829500,18829500,"19K(304.2072), N-term(304.2072)",,,581887.7456,350925.853,406874.7422,808201.5947,259448.7583,316912.282,220415.7046,256801.9272,280421.2151,266134.8523,338540.3438,346365.6938,353787.0295,268979.5256,232661.1355,359333.3506
61,a,sp|P04264|K2C1_HUMAN,P04264,K2C1_HUMAN,KRT1,644,46.3,Homo sapiens,"Keratin, type II cytoskeletal 1 ",1:Experimental evidence at protein level,1,0.999,41,33,41,153,131,153,1639655104,1545477744,1639655104,"10K(304.2072), 11K(304.2072), 11M(15.9949), 12K(304.2072), 14K(304.2072), 1K(304.2072), 2K(304.2072), 2M(15.9949), 4C(57.0215), 5M(15.9949), 6K(304.2072), 6M(15.9949), 7K(304.2072), 7M(15.9949), 8K(304.2072), 8M(15.9949), 9K(304.2072), N-term(304.2072)",,,14282283.52,15585410.78,12163565.42,10255759.02,10937595.17,7163982.284,10580878.92,10092332.44,27997654.87,9984086.055,15731174.98,6541114.216,19508700.41,10001114.15,14223225.37,11915500.74
62,a,sp|P04425|GSHB_ECOLI,P04425,GSHB_ECOLI,gshB,316,71.5,Escherichia coli (strain K12) OX=83333,Glutathione synthetase ,1:Experimental evidence at protein level,1,0.999,19,19,19,58,58,58,312142880,312142880,312142880,"11C(57.0215), 12C(57.0215), 12K(304.2072), 12M(15.9949), 14K(304.2072), 1K(304.2072), 2C(57.0215), 2K(304.2072), 3M(15.9949), 5M(15.9949), 6M(15.9949), 7K(304.2072), 7M(15.9949), 8K(304.2072), 9M(15.9949), N-term(304.2072)",,,5632092.242,5047390.012,5789547.107,6320832.32,6970270.249,6068425.625,6234364.801,6187251.802,3909300.601,4257362.799,3987635.433,4236911.903,5698204.819,5178131.104,4805966.365,4600996.207
63,a,sp|P04693|TYRB_ECOLI,P04693,TYRB_ECOLI,tyrB,397,39.5,Escherichia coli (strain K12) OX=83333,Aromatic-amino-acid aminotransferase ,1:Experimental evidence at protein level,1,0.999,13,13,13,30,30,30,184586152,184586152,184586152,"10M(15.9949), 14K(304.2072), 14M(15.9949), 16K(304.2072), 17K(304.2072), 19C(57.0215), 2C(57.0215), 2M(15.9949), 6M(15.9949), 7K(304.2072), 9K(304.2072), N-term(304.2072)",,,2153519.923,1922165.23,2136216.721,2477462.94,1303946.449,1181493.043,1139610.152,1163205.584,2833330.481,3394796.079,2942001.939,3313492.188,1726872.113,1600846.833,1410126.861,1465946.689
64,a,sp|P04805|SYE_ECOLI,P04805,SYE_ECOLI,gltX,471,51.2,Escherichia coli (strain K12) OX=83333,Glutamate--tRNA ligase ,1:Experimental evidence at protein level,1,0.999,20,20,20,81,81,81,818865008,818865008,818865008,"10K(304.2072), 10M(15.9949), 11K(304.2072), 11M(15.9949), 13K(304.2072), 13M(15.9949), 16K(304.2072), 16M(15.9949), 18K(304.2072), 19K(304.2072), 21K(304.2072), 29K(304.2072), 7M(15.9949), 8M(15.9949), 9K(304.2072), 9M(15.9949), N-term(304.2072)",,,3369251.884,3326162.656,3394015.97,3932769.788,5282408.037,4937633.308,4580925.649,4927522.807,5800316.533,6905899.555,5723875.791,6730319.721,7916660.998,7690093.824,6601895.075,6852497.044
65,a,sp|P04816|LIVK_ECOLI,P04816,LIVK_ECOLI,livK,369,33.1,Escherichia coli (strain K12) OX=83333,Leucine-specific-binding protein ,1:Experimental evidence at protein level,1,0.999,12,10,10,18,16,16,79741256,60545995,60545995,"11K(304.2072), 14K(304.2072), 16K(304.2072), 17K(304.2072), 7K(304.2072), N-term(304.2072)",,,991217.3208,1027148.585,1208225.872,1133029.417,1698822.423,1258439.547,1478577.6,1298604.642,806427.7729,895795.2427,855332.9316,820500.9634,1163572.85,1109583.371,1088010.749,963179.1782
66,a,sp|P04825|AMPN_ECOLI,P04825,AMPN_ECOLI,pepN,870,40.1,Escherichia coli (strain K12) OX=83333,Aminopeptidase N ,1:Experimental evidence at protein level,1,0.999,33,33,33,108,108,108,407028888,407028888,407028888,"10K(304.2072), 10M(15.9949), 12K(304.2072), 13K(304.2072), 15M(15.9949), 16K(304.2072), 17K(304.2072), 18M(15.9949), 20K(304.2072), 27K(304.2072), 2K(304.2072), 2M(15.9949), 4M(15.9949), 5M(15.9949), 7K(304.2072), 8C(57.0215), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,3618348.251,3208908.295,3440008.498,4166877.32,6072299.877,5562794.764,5573122.563,6297352.74,7474528.809,8854695.993,8037732.44,8935213.911,10267683.96,9975575.623,8629728.653,9438187.218
67,a,sp|P04846|NLPA_ECOLI,P04846,NLPA_ECOLI,nlpA,272,36,Escherichia coli (strain K12) OX=83333,Lipoprotein 28 ,1:Experimental evidence at protein level,1,0.999,7,7,7,14,14,14,59583206,59583206,59583206,"10K(304.2072), 13K(304.2072), 16K(304.2072), 17K(304.2072), 4K(304.2072), N-term(304.2072)",,,389742.6055,415174.4468,449415.3618,475837.7339,794785.5718,657729.8594,683986.2539,684138.1445,490645.4199,564108.5654,515042.4551,532712.9243,756566.1748,843475.4009,670970.4194,677859.1982
68,a,sp|P04951|KDSB_ECOLI,P04951,KDSB_ECOLI,kdsB,248,61.7,Escherichia coli (strain K12) OX=83333,3-deoxy-manno-octulosonate cytidylyltransferase ,1:Experimental evidence at protein level,1,0.999,13,13,13,32,32,32,116492736,116492736,116492736,"10C(57.0215), 11M(15.9949), 14M(15.9949), 24K(304.2072), 4M(15.9949), 7K(304.2072), N-term(304.2072)",,,1213220.415,955183.4329,1052555.779,1421852.687,877217.7939,843180.3252,789592.6542,988295.2102,1521811.781,1797326.965,1556389.533,1843992.738,1372045.148,1269668.063,1177241.669,1232379.293
69,a,sp|P04968|ILVA_ECOLI,P04968,ILVA_ECOLI,ilvA,514,15.8,Escherichia coli (strain K12) OX=83333,L-threonine dehydratase biosynthetic IlvA ,1:Experimental evidence at protein level,1,0.999,5,5,5,6,6,6,8981029,8981029,8981029,"14K(304.2072), 14M(15.9949), 15K(304.2072), 17K(304.2072), 8C(57.0215), N-term(304.2072)",,,97365.1045,100126.2793,119692.6523,118192.8398,122555.6211,102333.3018,115489.2568,100602.9707,228630.9902,282711.3672,243243.5059,275674.1035,144277.332,125158.5254,117214.8662,118310.9795
70,a,sp|P04982|RBSD_ECOLI,P04982,RBSD_ECOLI,rbsD,139,36,Escherichia coli (strain K12) OX=83333,D-ribose pyranase ,1:Experimental evidence at protein level,1,0.999,5,5,5,16,16,16,192693278,192693278,192693278,"10C(57.0215), 18K(304.2072), 1K(304.2072), 8K(304.2072), N-term(304.2072)",,,738958.8696,745797.1514,847740.9141,893531.7598,1643464.493,1278357.338,1289836.438,1152631.483,805325.6941,921905.2341,786622.7993,932840.3037,1149668.139,1175148.286,1038409.344,996481.2314
71,a,sp|P04993|RECD_ECOLI,P04993,RECD_ECOLI,recD,608,13.5,Escherichia coli (strain K12) OX=83333,RecBCD enzyme subunit RecD ,1:Experimental evidence at protein level,1,0.999,7,7,7,11,11,11,17047949,17047949,17047949,"11K(304.2072), 7K(304.2072), N-term(304.2072)",,,176780.5582,149928.0747,182530.2231,204164.8354,120252.7827,107045.7666,114964.1929,109419.5266,369678.2495,425970.1943,437707.9834,429520.0018,136947.9893,134216.8633,106382.5535,106828.907
72,a,sp|P04994|EX7L_ECOLI,P04994,EX7L_ECOLI,xseA,456,32.7,Escherichia coli (strain K12) OX=83333,Exodeoxyribonuclease 7 large subunit ,1:Experimental evidence at protein level,1,0.999,15,15,15,17,17,17,101108087,101108087,101108087,"11K(304.2072), 12K(304.2072), 13K(304.2072), 14K(304.2072), 15K(304.2072), 6K(304.2072), 7K(304.2072), N-term(304.2072)",,,784961.373,760330.6309,833546.5684,891124.123,629143.394,545620.4102,574873.8574,600933.481,1254218.943,1438565.016,1259728.362,1438246.481,1413086.296,1254374.85,1180918.047,1151830.951
73,a,sp|P04995|EX1_ECOLI,P04995,EX1_ECOLI,sbcB,475,15.4,Escherichia coli (strain K12) OX=83333,Exodeoxyribonuclease I ,1:Experimental evidence at protein level,1,0.999,5,5,5,8,8,8,40843212,40843212,40843212,"12K(304.2072), 1C(57.0215), 2C(57.0215), N-term(304.2072)",,,138463.5242,168846.499,157992.5408,183095.9282,130289.0135,110727.5067,119936.4753,104438.4973,845221.6484,975990.3076,691905.9719,928228.5413,411995.0889,306944.283,271853.3804,251360.9758
74,a,sp|P05020|PYRC_ECOLI,P05020,PYRC_ECOLI,pyrC,348,56.3,Escherichia coli (strain K12) OX=83333,Dihydroorotase ,1:Experimental evidence at protein level,1,0.999,13,13,13,42,42,42,624547992,624547992,624547992,"11K(304.2072), 15M(15.9949), 17C(57.0215), 3M(15.9949), 6M(15.9949), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,1002734.215,927727.6243,1060899.602,1204581.349,1641988.023,1526265.831,1401083.528,1565009.424,2346354.306,2990093.976,2690667.109,2781002.826,2692671.986,2548751.625,2315190.795,2191475.928
75,a,sp|P05041|PABB_ECOLI,P05041,PABB_ECOLI,pabB,453,21.4,Escherichia coli (strain K12) OX=83333,Aminodeoxychorismate synthase component 1 ,1:Experimental evidence at protein level,1,0.999,7,7,7,12,12,12,30300679,30300679,30300679,"13K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,932105.8066,1142700.825,1221138.528,1115819.847,634185.4448,483452.4917,455135.7104,335143.8335,1066029.384,1308399.464,1124448.232,1250649.224,439571.5684,434494.5693,376850.375,352086.7979
76,a,sp|P05042|FUMC_ECOLI,P05042,FUMC_ECOLI,fumC,467,50.3,Escherichia coli (strain K12) OX=83333,Fumarate hydratase class II ,1:Experimental evidence at protein level,1,0.999,24,24,24,82,82,82,743748480,743748480,743748480,"11C(57.0215), 11K(304.2072), 12K(304.2072), 12M(15.9949), 15K(304.2072), 18K(304.2072), 18M(15.9949), 1C(57.0215), 1K(304.2072), 20K(304.2072), 21K(304.2072), 22K(304.2072), 2C(57.0215), 30M(15.9949), 32M(15.9949), 3K(304.2072), 3M(15.9949), 6K(304.2072), 6M(15.9949), 7C(57.0215), 7K(304.2072), 7M(15.9949), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,4510363.685,4603229.433,4911418.903,5199538.279,7967425.26,6598159.724,6786574.866,6892423.517,4577521.435,5320875.96,4556997.074,5328468.229,6857100.895,6651113.866,6092973.169,5995637.4
77,a,sp|P05055|PNP_ECOLI,P05055,PNP_ECOLI,pnp,711,60.2,Escherichia coli (strain K12) OX=83333,Polyribonucleotide nucleotidyltransferase ,1:Experimental evidence at protein level,1,0.999,40,40,40,247,247,247,2330344800,2330344800,2330344800,"11K(304.2072), 12K(304.2072), 14K(304.2072), 14M(15.9949), 18C(57.0215), 18K(304.2072), 19K(304.2072), 1K(304.2072), 1M(15.9949), 20M(15.9949), 21K(304.2072), 21M(15.9949), 24K(304.2072), 25K(304.2072), 28K(304.2072), 2K(304.2072), 32K(304.2072), 3K(304.2072), 3M(15.9949), 4K(304.2072), 5K(304.2072), 6M(15.9949), 7K(304.2072), 7M(15.9949), 8K(304.2072), 8M(15.9949), 9M(15.9949), N-term(304.2072)",,,29876669.3,29092656.76,30990846.29,34219571.83,27741738.12,26202148.49,25188989.51,23915103.19,22191664.88,25818510.81,22681949.89,24505899.92,20790679.15,19158028.85,17122089.73,17034730.45
78,a,sp|P05194|AROD_ECOLI,P05194,AROD_ECOLI,aroD,252,51.2,Escherichia coli (strain K12) OX=83333,3-dehydroquinate dehydratase ,1:Experimental evidence at protein level,1,0.999,10,10,10,22,22,22,46514548,46514548,46514548,"10K(304.2072), 11K(304.2072), 12K(304.2072), 16K(304.2072), 18K(304.2072), 1K(304.2072), 3M(15.9949), 6K(304.2072), N-term(304.2072)",,,928937.1682,879382.9736,935668.5347,1038610.092,551353.2334,433068.4482,469339.9213,452435.8955,1050481.956,1200204.668,1054476.9,1163794.792,512302.5742,471437.2446,436053.7822,419389.1904
